captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00235000,AMZN,2026-09-11,9dte,235.0,put,255.17,0.2,0.3,96.0,418.0,0.25,0.1,0.4,0.921,2026-09-02T19:50:07.076524824Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00232500,AMZN,2026-09-11,9dte,232.5,put,255.17,0.14,0.17,417.0,119.0,0.155,0.03,0.193548,0.9112,2026-09-02T19:50:05.804930998Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00317500,GOOGL,2026-09-11,9dte,317.5,put,337.56,0.28,0.58,353.0,136.0,0.43,0.3,0.697674,0.9406,2026-09-02T19:50:08.628578527Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00754000,SPY,2026-10-02,30dte,754.0,put,765.375,6.98,7.03,57.0,48.0,7.005,0.05,0.007138,0.9851,2026-09-02T19:50:08.351058318Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911C00975000,MU,2026-09-11,9dte,975.0,call,954.11,20.82,22.19,1.0,38.0,21.505,1.37,0.063706,1.0219,2026-09-02T19:50:07.602737319Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911C00355000,GOOGL,2026-09-11,9dte,355.0,call,337.56,0.89,0.98,381.0,268.0,0.935,0.09,0.096257,1.0517,2026-09-02T19:50:08.691393537Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00720000,SPY,2026-10-02,30dte,720.0,put,765.375,2.23,2.27,7.0,618.0,2.25,0.04,0.017778,0.9407,2026-09-02T19:50:07.999846187Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00405000,AMD,2026-09-11,9dte,405.0,put,456.105,0.95,1.03,45.0,27.0,0.99,0.08,0.080808,0.888,2026-09-02T19:50:06.440787687Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00295000,GOOGL,2026-09-11,9dte,295.0,put,337.56,0.05,0.12,146.0,75.0,0.085,0.07,0.823529,0.8739,2026-09-02T19:50:08.925712407Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00442500,AMD,2026-09-11,9dte,442.5,put,456.105,6.42,7.42,148.0,109.0,6.92,1.0,0.144509,0.9702,2026-09-02T19:50:08.13724308Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00415000,AMD,2026-09-11,9dte,415.0,put,456.105,1.55,1.78,62.0,113.0,1.665,0.23,0.138138,0.9099,2026-09-02T19:50:06.957594925Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00850000,MU,2026-09-11,9dte,850.0,put,954.11,2.77,2.93,47.0,1.0,2.85,0.16,0.05614,0.8909,2026-09-02T19:50:07.680923687Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911C00337500,GOOGL,2026-09-11,9dte,337.5,call,337.56,5.49,5.97,70.0,371.0,5.73,0.48,0.08377,0.9998,2026-09-02T19:50:08.679004665Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00830000,MU,2026-09-11,9dte,830.0,put,954.11,1.7,1.8,3.0,7.0,1.75,0.1,0.057143,0.8699,2026-09-02T19:50:08.068713699Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00375000,AMD,2026-09-11,9dte,375.0,put,456.105,0.18,0.28,51.0,59.0,0.23,0.1,0.434783,0.8222,2026-09-02T19:50:07.560371441Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00742000,SPY,2026-10-02,30dte,742.0,put,765.375,4.54,4.58,94.0,81.0,4.56,0.04,0.008772,0.9695,2026-09-02T19:50:08.455001166Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911C01000000,MU,2026-09-11,9dte,1000.0,call,954.11,12.93,13.97,20.0,92.0,13.45,1.04,0.077323,1.0481,2026-09-02T19:50:07.819164529Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00731000,SPY,2026-10-02,30dte,731.0,put,765.375,3.16,3.24,71.0,62.0,3.2,0.08,0.025,0.9551,2026-09-02T19:50:08.355398661Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00925000,MU,2026-09-11,9dte,925.0,put,954.11,16.02,17.58,51.0,78.0,16.8,1.56,0.092857,0.9695,2026-09-02T19:50:08.274960136Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00780000,MU,2026-09-11,9dte,780.0,put,954.11,0.57,0.63,8.0,8.0,0.6,0.06,0.1,0.8175,2026-09-02T19:50:07.866356512Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00275000,GOOGL,2026-09-11,9dte,275.0,put,337.56,0.01,0.1,277.0,211.0,0.055,0.09,1.636364,0.8147,2026-09-02T19:50:08.665015327Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911C00345000,GOOGL,2026-09-11,9dte,345.0,call,337.56,2.65,2.87,233.0,403.0,2.76,0.22,0.07971,1.022,2026-09-02T19:50:08.566766178Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00810000,MU,2026-09-11,9dte,810.0,put,954.11,1.07,1.25,9.0,52.0,1.16,0.18,0.155172,0.849,2026-09-02T19:50:08.115229301Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00940000,MU,2026-09-11,9dte,940.0,put,954.11,22.82,23.0,11.0,34.0,22.91,0.18,0.007857,0.9852,2026-09-02T19:50:08.561133681Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911C00480000,AMD,2026-09-11,9dte,480.0,call,456.105,4.89,5.49,37.0,256.0,5.19,0.6,0.115607,1.0524,2026-09-02T19:50:08.084095811Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00397500,AMD,2026-09-11,9dte,397.5,put,456.105,0.44,0.81,302.0,142.0,0.625,0.37,0.592,0.8715,2026-09-02T19:50:07.834681869Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00427500,AMD,2026-09-11,9dte,427.5,put,456.105,3.03,3.56,43.0,54.0,3.295,0.53,0.16085,0.9373,2026-09-02T19:50:06.201081282Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00455000,AMD,2026-09-11,9dte,455.0,put,456.105,11.67,12.83,10.0,97.0,12.25,1.16,0.094694,0.9976,2026-09-02T19:50:07.484811316Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00910000,MU,2026-09-11,9dte,910.0,put,954.11,11.78,12.74,1.0,1.0,12.26,0.96,0.078303,0.9538,2026-09-02T19:50:07.61929226Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00895000,MU,2026-09-11,9dte,895.0,put,954.11,8.37,8.8,36.0,1.0,8.585,0.43,0.050087,0.938,2026-09-02T19:50:07.819153254Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00870000,MU,2026-09-11,9dte,870.0,put,954.11,4.42,4.78,69.0,1.0,4.6,0.36,0.078261,0.9118,2026-09-02T19:50:07.607929972Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00435000,AMD,2026-09-11,9dte,435.0,put,456.105,4.69,5.02,18.0,7.0,4.855,0.33,0.067971,0.9537,2026-09-02T19:50:07.393854538Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00285000,GOOGL,2026-09-11,9dte,285.0,put,337.56,0.01,0.07,183.0,138.0,0.04,0.06,1.5,0.8443,2026-09-02T19:50:08.134526098Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00422500,AMD,2026-09-11,9dte,422.5,put,456.105,2.33,2.72,40.0,84.0,2.525,0.39,0.154455,0.9263,2026-09-02T19:50:08.139227753Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911C00955000,MU,2026-09-11,9dte,955.0,call,954.11,27.93,30.77,91.0,36.0,29.35,2.84,0.096763,1.0009,2026-09-02T19:50:07.43895302Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00710000,SPY,2026-10-02,30dte,710.0,put,765.375,1.72,1.77,617.0,928.0,1.745,0.05,0.028653,0.9276,2026-09-02T19:50:08.051373778Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00885000,MU,2026-09-11,9dte,885.0,put,954.11,6.52,6.93,35.0,1.0,6.725,0.41,0.060967,0.9276,2026-09-02T19:50:07.556687524Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00450000,AMD,2026-09-11,9dte,450.0,put,456.105,9.43,10.27,106.0,64.0,9.85,0.84,0.085279,0.9866,2026-09-02T19:50:06.190526245Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260911P00955000,MU,2026-09-11,9dte,955.0,put,954.11,28.46,30.42,8.0,7.0,29.44,1.96,0.066576,1.0009,2026-09-02T19:50:07.531953965Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911C00465000,AMD,2026-09-11,9dte,465.0,call,456.105,9.17,9.87,37.0,42.0,9.52,0.7,0.073529,1.0195,2026-09-02T19:50:08.124496038Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911P00387500,AMD,2026-09-11,9dte,387.5,put,456.105,0.14,0.62,24.0,179.0,0.38,0.48,1.263158,0.8496,2026-09-02T19:50:06.142171287Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00765000,SPY,2026-10-02,30dte,765.0,put,765.375,10.5,10.55,112.0,20.0,10.525,0.05,0.004751,0.9995,2026-09-02T19:50:08.455131641Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260911C00455000,AMD,2026-09-11,9dte,455.0,call,456.105,13.29,14.48,53.0,39.0,13.885,1.19,0.085704,0.9976,2026-09-02T19:50:06.002514197Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00630000,SPY,2026-10-02,30dte,630.0,put,765.375,0.42,0.43,484.0,716.0,0.425,0.01,0.023529,0.8231,2026-09-02T19:50:08.344347627Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00310000,TSLA,2026-10-02,30dte,310.0,put,355.76,2.71,2.78,20.0,17.0,2.745,0.07,0.025501,0.8714,2026-09-02T19:50:08.365473034Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00650000,SPY,2026-10-02,30dte,650.0,put,765.375,0.51,0.57,452.0,1005.0,0.54,0.06,0.111111,0.8493,2026-09-02T19:50:08.40945257Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00225000,NVDA,2026-10-02,30dte,225.0,put,224.31,7.89,8.7,608.0,175.0,8.295,0.81,0.097649,1.0031,2026-09-02T19:50:07.968975574Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00350000,TSLA,2026-10-02,30dte,350.0,put,355.76,13.74,13.78,14.0,5.0,13.76,0.04,0.002907,0.9838,2026-09-02T19:50:08.042317317Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00195000,NVDA,2026-10-02,30dte,195.0,put,224.31,1.06,1.18,624.0,277.0,1.12,0.12,0.107143,0.8693,2026-09-02T19:50:06.395167463Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00345000,TSLA,2026-10-02,30dte,345.0,put,355.76,11.29,11.67,27.0,34.0,11.48,0.38,0.033101,0.9698,2026-09-02T19:50:08.656582568Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00665000,SPY,2026-10-02,30dte,665.0,put,765.375,0.69,0.7,476.0,149.0,0.695,0.01,0.014388,0.8689,2026-09-02T19:50:08.460023082Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00340000,TSLA,2026-10-02,30dte,340.0,put,355.76,9.55,9.8,42.0,22.0,9.675,0.25,0.02584,0.9557,2026-09-02T19:50:08.59366184Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002C00765000,SPY,2026-10-02,30dte,765.0,call,765.375,11.21,11.6,64.0,88.0,11.405,0.39,0.034196,0.9995,2026-09-02T19:50:08.450815959Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00185000,NVDA,2026-10-02,30dte,185.0,put,224.31,0.55,0.64,519.0,102.0,0.595,0.09,0.151261,0.8248,2026-09-02T19:50:07.835003695Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00680000,SPY,2026-10-02,30dte,680.0,put,765.375,0.85,0.87,463.0,222.0,0.86,0.02,0.023256,0.8885,2026-09-02T19:50:08.344343369Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00325000,TSLA,2026-10-02,30dte,325.0,put,355.76,5.11,5.28,41.0,20.0,5.195,0.17,0.032724,0.9135,2026-09-02T19:50:08.098030197Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00330000,TSLA,2026-10-02,30dte,330.0,put,355.76,6.5,6.59,49.0,17.0,6.545,0.09,0.013751,0.9276,2026-09-02T19:50:08.095849947Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00495000,MSFT,2026-10-02,30dte,495.0,put,496.89,11.53,12.55,76.0,266.0,12.04,1.02,0.084718,0.9962,2026-09-02T19:50:08.298624399Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00215000,NVDA,2026-10-02,30dte,215.0,put,224.31,4.01,4.64,793.0,242.0,4.325,0.63,0.145665,0.9585,2026-09-02T19:50:08.153554352Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00490000,MSFT,2026-10-02,30dte,490.0,put,496.89,9.66,9.96,241.0,58.0,9.81,0.3,0.030581,0.9861,2026-09-02T19:50:06.845687273Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00465000,MSFT,2026-10-02,30dte,465.0,put,496.89,3.31,3.58,168.0,156.0,3.445,0.27,0.078374,0.9358,2026-09-02T19:50:05.697265859Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002C00375000,TSLA,2026-10-02,30dte,375.0,call,355.76,9.83,10.11,34.0,198.0,9.97,0.28,0.028084,1.0541,2026-09-02T19:50:08.759924125Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00315000,TSLA,2026-10-02,30dte,315.0,put,355.76,3.34,3.53,21.0,34.0,3.435,0.19,0.055313,0.8854,2026-09-02T19:50:08.060024561Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002C00781000,SPY,2026-10-02,30dte,781.0,call,765.375,3.88,3.94,83.0,76.0,3.91,0.06,0.015345,1.0204,2026-09-02T19:50:08.450769493Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002C00365000,TSLA,2026-10-02,30dte,365.0,call,355.76,13.07,13.59,43.0,194.0,13.33,0.52,0.03901,1.026,2026-09-02T19:50:06.607981372Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00475000,MSFT,2026-10-02,30dte,475.0,put,496.89,5.16,5.39,323.0,293.0,5.275,0.23,0.043602,0.9559,2026-09-02T19:50:07.594581106Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002P00695000,SPY,2026-10-02,30dte,695.0,put,765.375,1.2,1.24,499.0,746.0,1.22,0.04,0.032787,0.9081,2026-09-02T19:50:08.313238115Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261002C00804000,SPY,2026-10-02,30dte,804.0,call,765.375,0.39,0.45,355.0,1162.0,0.42,0.06,0.142857,1.0505,2026-09-02T19:50:08.344507341Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00460000,MSFT,2026-10-02,30dte,460.0,put,496.89,2.63,2.92,292.0,247.0,2.775,0.29,0.104505,0.9258,2026-09-02T19:50:06.878596695Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00220000,NVDA,2026-10-02,30dte,220.0,put,224.31,5.98,6.55,342.0,304.0,6.265,0.57,0.090982,0.9808,2026-09-02T19:50:08.775042747Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00205000,NVDA,2026-10-02,30dte,205.0,put,224.31,2.13,2.28,767.0,232.0,2.205,0.15,0.068027,0.9139,2026-09-02T19:50:09.050813961Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002C00225000,NVDA,2026-10-02,30dte,225.0,call,224.31,8.28,8.6,179.0,110.0,8.44,0.32,0.037915,1.0031,2026-09-02T19:50:07.741285102Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00355000,TSLA,2026-10-02,30dte,355.0,put,355.76,15.92,15.97,16.0,27.0,15.945,0.05,0.003136,0.9979,2026-09-02T19:50:08.880019625Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00210000,NVDA,2026-10-02,30dte,210.0,put,224.31,3.08,3.27,264.0,253.0,3.175,0.19,0.059843,0.9362,2026-09-02T19:50:08.754655949Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002C00230000,NVDA,2026-10-02,30dte,230.0,call,224.31,6.03,6.33,445.0,290.0,6.18,0.3,0.048544,1.0254,2026-09-02T19:50:09.092753843Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00480000,MSFT,2026-10-02,30dte,480.0,put,496.89,6.24,6.91,75.0,188.0,6.575,0.67,0.101901,0.966,2026-09-02T19:50:05.710211742Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00335000,TSLA,2026-10-02,30dte,335.0,put,355.76,7.7,7.97,33.0,20.0,7.835,0.27,0.034461,0.9416,2026-09-02T19:50:08.366260204Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00290000,TSLA,2026-10-02,30dte,290.0,put,355.76,1.17,1.18,21.0,48.0,1.175,0.01,0.008511,0.8152,2026-09-02T19:50:08.800655429Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002P00300000,TSLA,2026-10-02,30dte,300.0,put,355.76,1.78,1.83,1.0,19.0,1.805,0.05,0.027701,0.8433,2026-09-02T19:50:07.063691927Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00190000,NVDA,2026-10-02,30dte,190.0,put,224.31,0.77,0.82,604.0,227.0,0.795,0.05,0.062893,0.847,2026-09-02T19:50:07.969321575Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002C00235000,NVDA,2026-10-02,30dte,235.0,call,224.31,4.28,4.37,10.0,1.0,4.325,0.09,0.020809,1.0477,2026-09-02T19:50:07.934837498Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261002P00200000,NVDA,2026-10-02,30dte,200.0,put,224.31,1.48,1.53,24.0,53.0,1.505,0.05,0.033223,0.8916,2026-09-02T19:50:08.755250476Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261002C00355000,TSLA,2026-10-02,30dte,355.0,call,355.76,17.24,17.65,224.0,186.0,17.445,0.41,0.023502,0.9979,2026-09-02T19:50:08.759929202Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00420000,MSFT,2026-10-02,30dte,420.0,put,496.89,0.56,0.58,12.0,76.0,0.57,0.02,0.035088,0.8453,2026-09-02T19:50:06.922239414Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META261002P00540000,META,2026-10-02,30dte,540.0,put,594.085,5.28,5.82,156.0,179.0,5.55,0.54,0.097297,0.909,2026-09-02T19:50:06.957461478Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002C00330000,AAPL,2026-10-02,30dte,330.0,call,325.18,7.12,7.72,81.0,67.0,7.42,0.6,0.080863,1.0148,2026-09-02T19:50:05.810950876Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN261002P00245000,AMZN,2026-10-02,30dte,245.0,put,255.17,3.72,4.32,351.0,437.0,4.02,0.6,0.149254,0.9601,2026-09-02T19:50:08.172709261Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002P00305000,AAPL,2026-10-02,30dte,305.0,put,325.18,2.45,2.62,139.0,58.0,2.535,0.17,0.067061,0.9379,2026-09-02T19:50:07.624618022Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002P00265000,AAPL,2026-10-02,30dte,265.0,put,325.18,0.2,0.26,140.0,112.0,0.23,0.06,0.26087,0.8149,2026-09-02T19:50:07.734385119Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002C00495000,MSFT,2026-10-02,30dte,495.0,call,496.89,15.15,16.17,250.0,70.0,15.66,1.02,0.065134,0.9962,2026-09-02T19:50:07.845654378Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META261002P00565000,META,2026-10-02,30dte,565.0,put,594.085,10.93,11.99,159.0,125.0,11.46,1.06,0.092496,0.951,2026-09-02T19:50:06.957812152Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00430000,MSFT,2026-10-02,30dte,430.0,put,496.89,0.74,0.86,219.0,40.0,0.8,0.12,0.15,0.8654,2026-09-02T19:50:08.096075686Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002C00325000,AAPL,2026-10-02,30dte,325.0,call,325.18,9.88,10.11,56.0,95.0,9.995,0.23,0.023012,0.9994,2026-09-02T19:50:08.631274587Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META261002P00595000,META,2026-10-02,30dte,595.0,put,594.085,23.56,24.63,17.0,51.0,24.095,1.07,0.044408,1.0015,2026-09-02T19:50:05.768439554Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002P00285000,AAPL,2026-10-02,30dte,285.0,put,325.18,0.61,0.73,118.0,1.0,0.67,0.12,0.179104,0.8764,2026-09-02T19:50:06.450306331Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN261002P00255000,AMZN,2026-10-02,30dte,255.0,put,255.17,7.08,8.17,357.0,313.0,7.625,1.09,0.142951,0.9993,2026-09-02T19:50:06.675636435Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META261002P00530000,META,2026-10-02,30dte,530.0,put,594.085,3.71,4.46,192.0,146.0,4.085,0.75,0.183599,0.8921,2026-09-02T19:50:06.957461478Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002P00405000,MSFT,2026-10-02,30dte,405.0,put,496.89,0.33,0.35,40.0,12.0,0.34,0.02,0.058824,0.8151,2026-09-02T19:50:06.140948045Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL261002P00315000,AAPL,2026-10-02,30dte,315.0,put,325.18,4.72,5.04,64.0,31.0,4.88,0.32,0.065574,0.9687,2026-09-02T19:50:05.048056514Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261002C00520000,MSFT,2026-10-02,30dte,520.0,call,496.89,5.45,5.79,358.0,83.0,5.62,0.34,0.060498,1.0465,2026-09-02T19:50:07.097036426Z
